pipeline_run,repeat,problem,optimizer,stage_bucket,case_type,case_value,paper_beta,run_id,method,stage,domain,nu,seed,rel_l2,run_time_seconds,metrics_path,run_time_path
20260303_222758_advection_burgers2d,,advection,nsga3,overall,beta,0.100,0.100,02,naspinn,best:lbfgs,,,44,2.96098040e-03,550.356447,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_02/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_02/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,adam,beta,0.100,0.100,02,naspinn,adam,,,44,1.78230667e-02,522.701893,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_02/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_02/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,best,beta,0.100,0.100,02,naspinn,lbfgs,,,44,2.96098040e-03,543.429887,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_02/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_02/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,lbfgs,beta,0.100,0.100,02,naspinn,lbfgs,,,44,2.96098040e-03,543.429887,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_02/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_02/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,overall,beta,0.100,0.100,03,naspinn,best:lbfgs,,,45,5.67694475e-03,537.569753,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_03/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_03/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,adam,beta,0.100,0.100,03,naspinn,adam,,,45,4.17309905e-02,505.495963,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_03/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_03/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,best,beta,0.100,0.100,03,naspinn,lbfgs,,,45,5.67694475e-03,530.692099,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_03/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_03/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,lbfgs,beta,0.100,0.100,03,naspinn,lbfgs,,,45,5.67694475e-03,530.692099,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_03/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_03/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,overall,beta,0.100,0.100,04,naspinn,best:lbfgs,,,46,5.12100115e-03,528.075907,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_04/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_04/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,adam,beta,0.100,0.100,04,naspinn,adam,,,46,2.04803543e-02,505.436180,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_04/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_04/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,best,beta,0.100,0.100,04,naspinn,lbfgs,,,46,5.12100115e-03,521.188137,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_04/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_04/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,lbfgs,beta,0.100,0.100,04,naspinn,lbfgs,,,46,5.12100115e-03,521.188137,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_04/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_04/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,overall,beta,0.100,0.100,05,naspinn,best:lbfgs,,,47,4.82963704e-03,501.333225,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_05/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_05/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,adam,beta,0.100,0.100,05,naspinn,adam,,,47,1.33236612e-02,485.099344,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_05/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_05/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,best,beta,0.100,0.100,05,naspinn,lbfgs,,,47,4.82963704e-03,494.524069,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_05/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_05/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,lbfgs,beta,0.100,0.100,05,naspinn,lbfgs,,,47,4.82963704e-03,494.524069,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_05/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.100/run_05/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,overall,beta,0.500,0.500,01,naspinn,best:lbfgs,,,43,1.97977607e-03,728.630941,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_01/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_01/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,adam,beta,0.500,0.500,01,naspinn,adam,,,43,4.66767535e-02,609.635811,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_01/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_01/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,best,beta,0.500,0.500,01,naspinn,lbfgs,,,43,1.97977607e-03,684.554066,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_01/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_01/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,lbfgs,beta,0.500,0.500,01,naspinn,lbfgs,,,43,1.97977607e-03,684.554066,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_01/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_01/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,pso,beta,0.500,0.500,01,naspinn,pso,,,43,1.16101872e+00,643.412400,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_01/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_01/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,overall,beta,0.500,0.500,02,naspinn,best:lbfgs,,,44,1.93932437e-02,722.124776,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_02/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_02/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,adam,beta,0.500,0.500,02,naspinn,adam,,,44,7.04842876e-02,616.339026,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_02/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_02/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,best,beta,0.500,0.500,02,naspinn,lbfgs,,,44,1.93932437e-02,678.656577,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_02/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_02/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,lbfgs,beta,0.500,0.500,02,naspinn,lbfgs,,,44,1.93932437e-02,678.656577,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_02/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_02/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,pso,beta,0.500,0.500,02,naspinn,pso,,,44,2.94643137e+00,649.783812,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_02/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_02/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,overall,beta,0.500,0.500,03,naspinn,best:lbfgs,,,45,4.92899395e-03,675.401457,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_03/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_03/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,adam,beta,0.500,0.500,03,naspinn,adam,,,45,1.43945830e-02,612.942267,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_03/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_03/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,best,beta,0.500,0.500,03,naspinn,lbfgs,,,45,4.92899395e-03,631.734768,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_03/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_03/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,lbfgs,beta,0.500,0.500,03,naspinn,lbfgs,,,45,4.92899395e-03,631.734768,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_03/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_03/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,pso,beta,0.500,0.500,03,naspinn,pso,,,45,1.27827754e+00,646.290991,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_03/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_03/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,overall,beta,0.500,0.500,04,naspinn,best:lbfgs,,,46,5.24770074e-03,694.680262,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_04/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_04/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,adam,beta,0.500,0.500,04,naspinn,adam,,,46,4.26064171e-02,612.198570,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_04/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_04/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,best,beta,0.500,0.500,04,naspinn,lbfgs,,,46,5.24770074e-03,651.105762,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_04/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_04/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,lbfgs,beta,0.500,0.500,04,naspinn,lbfgs,,,46,5.24770074e-03,651.105762,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_04/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_04/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,pso,beta,0.500,0.500,04,naspinn,pso,,,46,1.73215306e+00,645.693951,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_04/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_04/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,overall,beta,0.500,0.500,05,naspinn,best:lbfgs,,,47,1.90784368e-02,664.398572,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_05/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_05/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,adam,beta,0.500,0.500,05,naspinn,adam,,,47,7.26315055e-02,624.110004,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_05/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_05/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,best,beta,0.500,0.500,05,naspinn,lbfgs,,,47,1.90784368e-02,656.989007,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_05/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_05/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,lbfgs,beta,0.500,0.500,05,naspinn,lbfgs,,,47,1.90784368e-02,656.989007,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_05/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_0.500/run_05/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,overall,beta,1.000,1.000,01,naspinn,best:lbfgs,,,43,1.91795512e-03,950.358159,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_01/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_01/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,adam,beta,1.000,1.000,01,naspinn,adam,,,43,3.93105883e-02,809.300988,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_01/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_01/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,best,beta,1.000,1.000,01,naspinn,lbfgs,,,43,1.91795512e-03,890.366780,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_01/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_01/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,lbfgs,beta,1.000,1.000,01,naspinn,lbfgs,,,43,1.91795512e-03,890.366780,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_01/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_01/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,pso,beta,1.000,1.000,01,naspinn,pso,,,43,3.71899253e+00,858.499769,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_01/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_01/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,overall,beta,1.000,1.000,02,naspinn,best:lbfgs,,,44,3.61647003e-03,918.074439,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_02/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_02/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,adam,beta,1.000,1.000,02,naspinn,adam,,,44,2.04076888e-02,818.370925,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_02/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_02/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,best,beta,1.000,1.000,02,naspinn,lbfgs,,,44,3.61647003e-03,859.273876,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_02/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_02/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,lbfgs,beta,1.000,1.000,02,naspinn,lbfgs,,,44,3.61647003e-03,859.273876,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_02/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_02/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,pso,beta,1.000,1.000,02,naspinn,pso,,,44,3.29587941e+00,866.743212,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_02/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_02/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,overall,beta,1.000,1.000,03,naspinn,best:lbfgs,,,45,2.87165697e-03,880.789176,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_03/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_03/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,adam,beta,1.000,1.000,03,naspinn,adam,,,45,1.28822990e-02,783.275370,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_03/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_03/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,best,beta,1.000,1.000,03,naspinn,lbfgs,,,45,2.87165697e-03,822.728185,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_03/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_03/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,lbfgs,beta,1.000,1.000,03,naspinn,lbfgs,,,45,2.87165697e-03,822.728185,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_03/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_03/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,pso,beta,1.000,1.000,03,naspinn,pso,,,45,3.13066804e+00,830.785953,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_03/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_03/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,overall,beta,1.000,1.000,04,naspinn,best:lbfgs,,,46,2.32123753e-03,904.639858,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_04/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_04/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,adam,beta,1.000,1.000,04,naspinn,adam,,,46,3.68640381e-02,763.784872,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_04/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_04/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,best,beta,1.000,1.000,04,naspinn,lbfgs,,,46,2.32123753e-03,844.000975,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_04/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_04/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,lbfgs,beta,1.000,1.000,04,naspinn,lbfgs,,,46,2.32123753e-03,844.000975,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_04/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_04/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,pso,beta,1.000,1.000,04,naspinn,pso,,,46,2.51876088e+00,813.760780,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_04/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_04/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,overall,beta,1.000,1.000,05,naspinn,best:lbfgs,,,47,2.84147184e-03,939.114109,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_05/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_05/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,adam,beta,1.000,1.000,05,naspinn,adam,,,47,2.21228427e-02,799.353983,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_05/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_05/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,best,beta,1.000,1.000,05,naspinn,lbfgs,,,47,2.84147184e-03,880.859809,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_05/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_05/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,lbfgs,beta,1.000,1.000,05,naspinn,lbfgs,,,47,2.84147184e-03,880.859809,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_05/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_05/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,advection,nsga3,pso,beta,1.000,1.000,05,naspinn,pso,,,47,1.32616868e+00,847.090404,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_05/stage_pso/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/advection/nsga3/paper_beta_1.000/run_05/stage_pso/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,overall,run,01,,01,naspinn,best:adam,,,42,1.01271553e-03,919.858747,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_01/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_01/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,adam,run,01,,01,naspinn,adam,,,42,1.01271553e-03,903.762765,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_01/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_01/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,best,run,01,,01,naspinn,adam,,,42,1.01271553e-03,903.762765,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_01/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_01/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,lbfgs,run,01,,01,naspinn,lbfgs,,,42,1.01392430e-03,904.089013,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_01/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_01/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,overall,run,02,,02,naspinn,best:lbfgs,,,43,7.77708013e-04,968.596217,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_02/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_02/run_time.txt
